Language,id,author_id,created_at,text,Country,Continent,Latitude,Longitude
English,1371365498756157440,4114663869,2021-03-15T07:39:48.000Z,@silverpebble What I’d also like - and perhaps I should get on with it - is to provide info to residents near me on how to make their gardens more wildlife friendly.,England,Europe,52.17528,-1.24728
English,1371364717881606149,1213757335702650881,2021-03-15T07:36:42.000Z,Just posted a photo @ Mahananda Wildlife Sanctuary https://t.co/DmHsa0gOtw,India,Asia,26.48100,88.26400
English,1371361926970712068,148170999,2021-03-15T07:25:36.000Z,Vlog link https://t.co/kKaYh0TZGv\n\n#wanderlustonwheel \n#idonttrashmytravel\n#karnataka #wildlife #travelkarnataka #mountain #forest #wild #gopro  #indiatourism #river #karizma #hiddengems #waterfall #riverside #kaveri #indiaphotography #travelholic #youtuber #karizmar #woods https://t.co/leibOVlBew,India,Asia,13.16961,78.10817
English,1371360221273133061,2543803886,2021-03-15T07:18:50.000Z,#fly748mara #maasaimara #safari #travel #travelphotography #kenya #nairobi #Africa #holiday #travelgram #wildlife #wildlifephotography #wildlifeplanet #wildlifeonearth #aviation #aviationphotography #aviationlovers #aviationdaily #aviationlife #aviator #avigeek #aviationgeek,Kenya,Africa,-1.27486,36.86362
English,1371358075936907264,871042780360876032,2021-03-15T07:10:18.000Z,"Wolves Come Home to Oregon. There are now 22 packs of wolves in Oregon. Last Summer while backpacking, camping  we heard a pack howl in the evening. It was a fantastic experience that I was able to share with my daughters. https://t.co/yZ7213xKIS",United States,North America,45.41569,-122.83161
English,1371357819446775808,2363719158,2021-03-15T07:09:17.000Z,Honestly like this selfie I took while on the refuge. Despite the migraine I had I still felt the grounding effect that wildlife watching has on me. #wildlifephotography https://t.co/nZSrR1wgdD,United States,North America,39.92447,-122.17419
Arabic,1371215766356365327,812078479860756482,2021-03-14T21:44:49.000Z,جميع الحيوانات البرية خلوها تنقرض بالسعودية بس بقي  #الكلاب_الضاله ويخلصون عليها 😐 بس الغريب بالامر بيخصلون عليها نظامي 😂 مو صيد جائر,Saudi Arabia,Asia,24.72194,46.68508
French,1373003114438070273,60155125,2021-03-19T20:07:06.000Z,#Magie des #couleurs #dijonnaises #àlheure du #couvrefeu ♥️#Nature #habitat #faune #flore #arbres #animaux #ciel #nuages #reflets #transparence #ville https://t.co/G1uxwm7onA,France,Europe,47.33191,5.03229
French,1372883573468958723,1045259615615819776,2021-03-19T12:12:05.000Z,https://t.co/6Dbqsr6ylG,France,Europe,49.44121,1.09120
French,1372820007248392194,1366813776603930631,2021-03-19T07:59:30.000Z,Au Bernet a #Pibrac protégeons la mare et son #ecosysteme du projet immobilier en cours qui va tout détruire. Les arbres et la faune sont en danger. Mobilisons nous🤚 https://t.co/7x1e1LuHdy,France,Europe,43.62443,1.25824
French,1372491117569130497,1280105226,2021-03-18T10:12:36.000Z,"Perso, j’ai davantage été abasourdi du coup de chaussure sur la murène : QUI MANGE UNE MURÈNE ?! Elle a failli le mordre d’ailleurs, il aurait moins fait le malin... attention à ce que la faune marine ne se retourne pas contre eux, elle peut faire très mal...",France,Europe,48.81598,2.31620
French,1372488550583836673,3041592287,2021-03-18T10:02:24.000Z,"@FBB_Officiel @EmmanuelMacron @barbarapompili @brigitte_bardot Alors pourquoi avoir vu hurlé à l'assassin qd @WillySchraen disait exactement la même chose que vs ?\nIl y a un double discours qui me gène, la capture aux gluaux n'est en rien dangereuse pr la Faune et ds le même temps on met sous l éteignoir le problème bien plus grave du haret",France,Europe,45.78691,3.11269
French,1372274171946885132,3041592287,2021-03-17T19:50:32.000Z,@GENINPATRICK2 @Basset_Benjamin @MenthaXPiperi @LPOFrance @barbarapompili @b_abba @LoicDombreval @hugoclement @INPN_MNHN En résumé il n'y a pas que vous qui protégez la faune et la flore et lorsque je lis dans vos abonnements que la LPO défend l'éolien j'ai tout compris dans ceux qui savent se faire acheter par les lobbys,France,Europe,45.78691,3.11269
French,1372229706838335491,4592101520,2021-03-17T16:53:51.000Z,"Un tout petit Run de 9 km... mais au bord de la Loire. Quelle faune en ce moment, la nature s’éveille. \nCompteur 2021 : 409,13 km\n\n#running #run #runningmotivation #runningman #runninglife #runninglifestyle #runners #runnerscommunity #runnersofinstagram #runnersworld https://t.co/VgYXUFVjfm",France,Europe,47.42677,-0.51079
French,1371831286642409482,611556923,2021-03-16T14:30:40.000Z,"▶︎ Originaires d'Australie 🇦🇺, ces cygnes 🦢 faisaient partie des collections recueillies par l'expédition scientifique Baudin (1800-1804) dont la mission était de cartographier et recenser la faune et la flore des terres australes.\n\n▶︎ Nos cygnes noirs, eux, se prélassent. https://t.co/yVdxKohzOc",France,Europe,47.48008,1.45807
French,1371344459074572288,782632327,2021-03-15T06:16:12.000Z,Le Congo est grand et beau. Le défis de la paix est celui de tous les fils et filles de ce beau et grand pays. Chers @central_sage et @leParrainRDC j’encourage votre aventure afin de faire découvrir à tous l’immensité et les merveilles de la faune et de la flore de la RDC. 🇨🇩💪🏽 https://t.co/YQ0FJSZFEJ,Democratic Republic of Congo,Africa,-4.03338,21.75381
French,1371122150908772355,1872602329,2021-03-14T15:32:49.000Z,#Cesarsdelahonte C était avant la mauvaise faune.. https://t.co/53KnqZjdKn,France,Europe,43.54370,4.65135
French,1371111270255112203,708203714612310016,2021-03-14T14:49:35.000Z,📍Une seule arme : la caméra ! Une seule motivation : protéger et défendre la faune marine 🐬🐳🐠contre la pêche intensive ✊ @SeaShepherdFran #dauphins https://t.co/IOzCQPhPqk,France,Europe,48.85034,2.47354
French,1371096179040256001,3041592287,2021-03-14T13:49:37.000Z,Ns ne laisserons pas faire un projet de géothermie profonde qui entraînera ds dégâts irrémédiables sur faune RARE en DANGER sur les lieux mêmes du forage\nhttps://t.co/fTL1ELgyXD\nLa lutra lutra celle que les écolos animalistes identifient comme le blaireau est également présente https://t.co/wsBgF3RzYS,France,Europe,45.78691,3.11269
French,1371092235417161730,2166177369,2021-03-14T13:33:57.000Z,"Faut vraiment avoir été privé de restos pendant un an pour rêver d’aller boire un café à 6€ dans une ancienne station de métro exigüe, sans fenêtre ni végétation mais avec panorama immanquable sur les voies et toutes la faune locale de rongeurs #ParisEstMagique https://t.co/22b3enQcV8",France,Europe,48.85883,2.34700
French,1370818025742602244,4123007608,2021-03-13T19:24:20.000Z,Ils n’ont qu’à utiliser leur télé faune. https://t.co/h2pLZaNBPU,Canada,North America,46.85586,-71.34106
French,1370690107678715909,2313604128,2021-03-13T10:56:02.000Z,"En France, près de 20 % des espèces de la faune et de la flore sont menacées | Portail sud Maroc https://t.co/i4dKG0LMvF",Western Sahara,Africa,26.58662,-10.15265
French,1370631439050493955,1145454164,2021-03-13T07:02:54.000Z,"@syloutweet @France2tv @ConfPaysanne Les marais de plastiques n’existent pas alors ! Moi aussi je suis paysan et j’essaye de sulfater de moins en moins . Le cuivre qui est autorisé appauvrit les sols et détruit la faune terrestre, autorisé par le bio !",France,Europe,44.57985,6.06171
Indonesian,1370939118058803200,176267470,2021-03-14T03:25:31.000Z,@ragunanzoo telah buka kembali untuk publik dengan menerapkan protokol kesehatan ketat guna mencegah penyebaran #covi̇d19 @ Taman Margasatwa Ragunan https://t.co/gflQCM6klF,Indonesia,Asia,-6.30614,106.81964
Portuguese,1371921020802715651,301577588,2021-03-16T20:27:15.000Z,"É muito comum entre crocodilianos selvagens a eventual perda de membros (na maioria das vezes feita pelas mandíbulas de outro da espécie). Mas são animais bem resistentes e adaptados, não “perdem o gingado” por isso e seguem suas vidas normalmente.\n\nVideo: @fangs_and_thangs https://t.co/TFuvCbc9iP",Brazil,South America,-23.68280,-46.59555
Portuguese,1371728285122637824,1294577109411733504,2021-03-16T07:41:23.000Z,Proibir animais selvagens amarrados em correntes https://t.co/ceu3fCCyz5 via @sosvox,Brazil,South America,-22.80299,-47.43568
Portuguese,1371130537163776001,1216133276957585408,2021-03-14T16:06:09.000Z,"""14 de março""   Esta data tem o objetivo de conscientizar as pessoas sobre os cuidados que devem ser dados aos animais, sejam domésticos ou selvagens. https://t.co/P5JxeOEMTx",Brazil,South America,-29.74159,-51.14083
Portuguese,1371105006934441987,602975102,2021-03-14T14:24:42.000Z,"14/03 Dia Nacional dos Animais!\n\nA data visa conscientizar sobre os cuidados que se deve ter com relação aos animais, quer sejam domésticos ou selvagens.\n\n👉🏼 @vetdomiciliopoa https://t.co/CWZUnDf4O1",Brazil,South America,-30.09984,-51.15931
Portuguese,1370586789967192070,888200526822813696,2021-03-13T04:05:29.000Z,"O problema é mundial! Ezequiel 34: 5 Por isso elas estão dispersas, porque não há pastor algum, e, quando foram dispersas, elas se tornaram comida de todos os animais selvagens. https://t.co/jnBX2dkQtU",Brazil,South America,-22.91142,-43.44158
Portuguese,1370586528364294145,888200526822813696,2021-03-13T04:04:27.000Z,"Ezequiel 34:5 Por isso elas estão dispersas, porque não há pastor algum, e, quando foram dispersas, elas se tornaram comida de todos os animais selvagens. https://t.co/dXweWTVDEC",Brazil,South America,-22.91142,-43.44158
Portuguese,1370586307290861568,888200526822813696,2021-03-13T04:03:34.000Z,"Ez : 34:5 Por isso elas estão dispersas, porque não há pastor algum, e, quando foram dispersas, elas se tornaram comida de todos os animais selvagens. https://t.co/yS1qFI4jEb",Brazil,South America,-22.91142,-43.44158
Spanish,1372756946718060561,225850288,2021-03-19T03:48:55.000Z,"Los guardaparques convivimos con fauna silvestre, enfrentamos a cazadores y piratas, soportamos jornadas con climas difíciles y todo en pro de la conservación.  ¿Ahora además debemos cuidarnos de las amenazas de la «autoridad» de turno porque no le gusta lo que tuiteamos?\n¡Jamás!",Ecuador,South America,-2.51300,-80.09119
Spanish,1372686180664406017,270979066,2021-03-18T23:07:43.000Z,"La RAPE debe incluir elementos como: concientizar, apropiar y despertar un accionar social e institucional para la preservación de la fauna y la flora silvestre capitalina, abanderando una ciudad consciente de con quiénes y en dónde habitan. \n#BogotáEsTuFlorayFauna. https://t.co/0KBSqC7UAm",Columbia,South America,6.27088,-75.61921
Spanish,1372683100916871168,16259238,2021-03-18T22:55:29.000Z,Esta mujer se tira semejante hilo explicando porque no se debe manipular fauna silvestre de la manera más clara y desde su evidente conocimiento para que un par de hijueputas manes al final le digan que no está en lo correcto porque a ellos no les parece. #onvres https://t.co/bwTRi98TkO,Columbia,South America,4.26228,-74.24367
Spanish,1372681205674545153,270979066,2021-03-18T22:47:57.000Z,"#BogotáEsTuFloraYFauna es un proyecto que busca generar conciencia e inclusión social en los temas de cuidado y protección de la flora y fauna silvestre, para consolidar una ciudad más cuidadora, incluyente, sostenible y consciente, elementos esenciales para la RAPE https://t.co/TOfz6AppVN",Columbia,South America,6.27088,-75.61921
Spanish,1372680258529468417,270979066,2021-03-18T22:44:11.000Z,"La protección y cuidado de la fauna silvestre, que actualmente no está en el enfoque prioritario de la Región Administrativa y de Planeación Especial -RAPE- debe ser incluida como eje. Para ello, proponemos incluir lineamientos del proyecto #BogotáEsTuFloraYFauna https://t.co/vZaS40TZyO",Columbia,South America,6.27088,-75.61921
Spanish,1372673913449234432,1040316226940149766,2021-03-18T22:18:58.000Z,"Gracias a la pronta intervención de @sagchile, este Petrel Antártico que se encontraba débil y sin fuerzas para volar en la playa Pullay de #Cobquecura, pudo ser trasladado al Centro de Rehabilitación de Fauna Silvestre de @USanSebastian para su evaluación y recuperación. https://t.co/cXb4Rrtrq5",Chile,South America,-36.17873,-72.70063
Spanish,1372616331187601420,771331780058185729,2021-03-18T18:30:09.000Z,"@j_suarez_76 @catiprimate @alejo337 @gy_yamile Por la misma razón que hay medicos capacitados para hacer cirugías o pilotos para manejar aviones, hay profesionales (biólogos, veterinarios) capacitados para manipular fauna silvestre.\nPd. No todos los médicos hacen todo tipo de cirugías.",United States,North America,30.45910,-91.09080
Spanish,1372597311944151043,259311313,2021-03-18T17:14:35.000Z,#ConElCorazón les compartimos esta hermosa publicación de nuestros amigos del @areametropol. #ParemosYa la fauna silvestre 🦜 siempre debe estar en libertad. https://t.co/oENpYI4kox,Columbia,South America,6.27088,-75.61921
Spanish,1372540097229418497,703038148469788673,2021-03-18T13:27:14.000Z,"Esto es lo que hay detrás de la comercialización de fauna Silvestre💔💔💔 Además de que es un delito, es el sufrimiento y el daño al ecosistema. \nRepitan conmigo: LA FAUNA SILVESTRE NO SON MASCOTAS, LA FAUNA SILVESTRE NO SON MASCOTAS🚫🚫🚫🚫 https://t.co/lLphQMprgz",Argentina,South America,-34.60432,-58.44264
Spanish,1372530901716992001,130542945,2021-03-18T12:50:42.000Z,Mira @MauroYasprizza lo busque por que es evidente que en la zona alguien tiene fauna silvestre o llegan desde las islas. Es muy raro https://t.co/BphRmCygNs,Bolivia,South America,-16.28339,-63.54733
Spanish,1372527796602474502,130542945,2021-03-18T12:38:21.000Z,"@MauroYasprizza @RosarioNuestro hace rato que se encuentra fauna silvestre por la zona de Oroño, el rio, salta, alvear, no es la primera vez",Bolivia,South America,-16.28339,-63.54733
Spanish,1372386420992663552,703038148469788673,2021-03-18T03:16:35.000Z,"@GatitoMontanero @catiprimate @piedrahitangela Y usted cómo sabe que no es tráfico de fauna? Los osos perezosos son animales extremadamente delicados y no se pueden manipular como se ve en ese vídeo. Más respeto! El desubicado es usted, la FAUNA SILVESTRE NO SON MASCOTAS! Y NO SE TOCAN!",Argentina,South America,-34.60432,-58.44264
Spanish,1372371330813865989,363830773,2021-03-18T02:16:37.000Z,Tráfico de fauna silvestre. https://t.co/rUU6GbG8nE,Columbia,South America,4.44867,-75.31558
Spanish,1372225553751756808,93077709,2021-03-17T16:37:21.000Z,¿Has tenido encuentros cercanos... Con fauna silvestre? 🦊🦇🦔\nJunto con nuestros amigos de El Bosque y la Niebla te damos unos datos importantes sobre qué hacer con nuestros vecinos. https://t.co/2QRKobJWi5,Columbia,South America,4.92797,-74.28602
Spanish,1372201265095139328,259311313,2021-03-17T15:00:50.000Z,#PonleElCorazón dale color a tu día con los hermosos tonos de este azulejo (Tharaupis episcopus). ¡La fauna silvestre siempre debe estar en libertad! #FelizMiércoles 📸: @GuillermoOssa https://t.co/DVjaq8sw1i,Columbia,South America,6.27088,-75.61921
Spanish,1372013820323987463,1252356513378820096,2021-03-17T02:36:00.000Z,"@CholoValderrama Gracias por su compromiso con la fauna silvestre Cholito, la juventud se lo agradece y se enorgullece ❤️",Columbia,South America,5.20857,-72.26707
